GeneName	GeneID	log2FC	pval	FDR	GO:0051707 response to other organism	GO:0098542 defense response to other organism	GO:0009615 response to virus	GO:0051607 defense response to virus	GO:0051704 multi-organism process	GO:0006952 defense response	GO:0035456 response to interferon-beta	GO:0043207 response to external biotic stimulus	GO:0009607 response to biotic stimulus	GO:0002252 immune effector process	GO:0035458 cellular response to interferon-beta	GO:0000281 mitotic cytokinesis	GO:0000910 cytokinesis	GO:0061640 cytoskeleton-dependent cytokinesis	GO:0045087 innate immune response	GO:1903047 mitotic cell cycle process	GO:0009605 response to external stimulus	GO:0006955 immune response	GO:0007059 chromosome segregation	GO:0045088 regulation of innate immune response	GO:0022402 cell cycle process	GO:0000278 mitotic cell cycle	GO:0035455 response to interferon-alpha	GO:0034097 response to cytokine	GO:0034341 response to interferon-gamma	GO:0022414 reproductive process
H2-T10	15024	0.000263057578468194	0.992524013346703	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Ptges	64292	-0.000411535102412725	0.570139286632255	NA	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
Enthd1	383075	0.00118820025831342	0.291729558180488	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zdbf2	73884	0.000645024594276316	0.326712423548008	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C1galt1	94192	0.0124271156285943	0.517710796513666	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wsb1	78889	0.0140474672937533	0.59714284391513	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wsb2	59043	0.0183197892288506	0.500659973635638	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ldb1	16825	0.00160270752848396	0.963119004039792	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm9926	100503565	0.000436531995421057	0.577163773431893	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9430060I03Rik	100037260	0.000332343463028289	0.949722890077125	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lzic	69151	-0.0200684388686728	0.317631083103221	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bmi1	12151	-0.034894476444267	0.207651269871843	0.976460727410061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
Vmn2r124	637021	0.000439166812208404	0.562018313349045	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paqr9	75552	3.72340143431764e-05	0.844493692881123	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ythdc1	231386	0.00690401083479232	0.824594727831818	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ythdc2	240255	0.00852372349822106	0.641072688979653	0.999958094925527	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Paqr3	231474	-0.00180795968004885	0.58811496788829	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paqr5	74090	-0.000440587337226686	0.852567216816104	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Paqr4	76498	-0.00139706095549395	0.897062256267326	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paqr7	71904	-0.0206285761299734	0.461988762537584	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Btd	26363	-0.00413487163465563	0.808914449172632	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dennd4a	102442	0.0965219637828965	0.0545189895200833	0.688096625224303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dennd4c	329877	-0.056218996532627	0.161735958966616	0.941646930689164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Btk	12229	-2.44878871509771e-05	0.87728061270932	0.999958094925527	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
Taar9	503558	-0.000589124657976945	0.369788762018795	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3300002P13Rik	70230	0.00129788548149843	0.454284915834158	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cbfb	12400	-0.0203012995564325	0.54861801899431	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mccc1os	654424	0.00128396167353479	0.777429202735097	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Map3k2	26405	0.0333870099907603	0.208173221119396	0.976460727410061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Slpi	20568	-0.000609558566656709	0.825416055931119	0.999958094925527	1	1	0	0	1	1	0	1	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0
Adhfe1	76187	-0.00257690016316738	0.182503763161252	0.952034790618458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shkbp1	192192	-0.0297174294750915	0.300300531150999	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cdc14b	218294	-0.0272472559731852	0.250864339874473	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myh2	17882	-0.000380429865776114	0.768171993426705	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myh6	17888	0.000344134639790627	0.821923958996323	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myh4	17884	0.000949427949422194	0.290264449082063	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myh9	17886	-0.0133716707635694	0.719056241015793	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
Trp53bp1	27223	0.00525485517139766	0.843163212455057	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trp53bp2	209456	0.0309902262769229	0.222675996708485	0.984943272521421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slc52a3	69698	-0.0201241415259662	0.16796650713676	0.943685882059332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slc52a2	52710	-0.00132611519635819	0.944556494092115	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem26	327766	0.000411285391815394	0.680630689633012	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem25	71687	0.00124223337935977	0.270455610015307	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rec114	73673	0.000785232165306757	0.913432151923605	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Rangrf	57785	-0.00422199631442718	0.553139775524534	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Champ1	101994	-0.0281068145258368	0.296035906679766	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
2700062C07Rik	68046	0.00126619164669826	0.937776984419983	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm15694	101669761	-0.000387668593181151	0.858455021652436	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rpl18a	76808	-0.0307972726810644	0.423286009412028	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vezt	215008	0.00383538829746304	0.800503751633638	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm648	270599	-0.000352142823193336	0.769144619971636	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arnt	11863	-0.0483589264613908	0.0899158169964988	0.801659899744158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
N6amt1	67768	0.00303628296218434	0.852542835472175	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Spef1	70997	0.00264031663876826	0.517671857923063	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Spef2	320277	0.0111098894397408	0.292841530191406	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5730405O15Rik	70489	-0.00317716636238547	0.518328964171343	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dhdh	71755	0.000255367366511051	0.940935575095972	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ckmt1	12716	0.000308420265737918	0.822931636861443	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Etfa	110842	-0.00114177535946065	0.968865406307915	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Etfb	110826	0.0314629646873148	0.265499250785076	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir219a-2	723904	0.000308420265737918	0.822931636861443	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Xdh	22436	0.0391583619792093	0.270139809966478	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Poglut1	224143	-0.490877952074304	0.00028828857262205	0.0351447303787309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dkc1	245474	0.00436195902532513	0.895991116413539	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Xlr3b	574437	-0.00204373272356094	0.722764566648702	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Xlr3c	22446	0.000436531995421057	0.577163773431893	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Xlr3a	22445	-0.00206907507154245	0.375928404928825	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Bet1	12068	-0.00387454385355502	0.824046932021602	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Etf1	225363	0.0111468747298829	0.716985803682068	0.999958094925527	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gcdh	270076	0.004596487602384	0.789563339344076	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tm2d1	94043	0.0146450020655635	0.546445737115921	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Abtb2	99382	-0.0368479501496352	0.286819718386082	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Il17re	57890	0.000319226628085939	0.808452213211059	NA	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Il17rd	171463	-0.00389052677562688	0.0363033806322426	0.564689759496923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Il17rc	171095	0.000185908790591712	0.856649552434384	NA	1	1	0	0	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Il17rb	50905	0.00173142208448357	0.489920383589448	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Il17ra	16172	-0.0200056059614774	0.591960232001963	0.999958094925527	1	1	0	0	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Dnah7b	227058	0.000861162906936824	0.671201043041413	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nr6a1	14536	-0.00357019873134446	0.547207031680349	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Dnah7a	627872	-0.00149520723280076	0.262228673489192	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Raet1e	379043	-0.00146855348711044	0.449984523942109	0.999958094925527	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
Rbm12b1	72397	-0.00362323121221877	0.746594004134301	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rbm12b2	77604	-0.0108862837166265	0.455604400256039	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Itln1	16429	0.000344134639790627	0.821923958996323	NA	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Snord118	100216530	-0.000949484227547459	0.68421611177516	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Snord110	100217452	-0.000573313291658389	0.658098843231937	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Snord111	100217465	0.000463487105235564	0.462772408788323	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sntb2	20650	-0.00429621339155128	0.857589297059538	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sntb1	20649	-0.0177143475140653	0.473095684267878	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tfap2a	21418	-3.3497461067571e-05	0.970756144456285	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Scel	64929	0.000105059373494755	0.81873963693093	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tfap2e	332937	-0.000427534012020324	0.629820507707377	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Btnl5-ps	81497	0.000360487810306437	0.682193512371276	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zfp644	52397	0.00808494130382528	0.757975353386651	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sh3tc2	225608	-0.000385144364989543	0.681449811079217	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zfp646	233905	-0.0158404830281218	0.596560764555549	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zfp647	239546	-0.00121397188535361	0.810308412671181	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Npepps	19155	-0.0366984158194338	0.105491860558639	0.850269573875681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Faiml	623459	0.000308420265737918	0.822931636861443	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sox30	214105	0.000441909688848113	0.526774365232201	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Malsu1	75593	0.000358589804214048	0.985791382120746	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ndc80	67052	0.01163880389537	0.402563154429889	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0
Cep85l	100038725	0.00239954636917603	0.806101429895065	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Exoc3l	277978	-0.0084831089900226	0.0858543473145586	0.790826435903648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mib1	225164	-0.00323951206777748	0.843413760524288	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mib2	76580	-0.0809264757486542	0.0247124207935322	0.487337410412894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A530088E08Rik	664702	0.00382639801595155	0.739653317826423	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zfat	380993	-0.00419650720054216	0.703300308154661	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
4930483K19Rik	74953	-0.000455648625687007	0.717506586761724	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Samd4	74480	-0.00039826901306197	0.594984437200226	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trmt2a	15547	-0.0247327191187108	0.328150778733172	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tnrc6b	213988	0.0186484996274749	0.534568268819102	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tnrc6a	233833	0.0634207179706094	0.0858238243066594	0.790826435903648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Samd3	268288	0.00524522560514753	0.86901812958151	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Samd8	67630	-0.0138646540898831	0.166695229763958	0.943685882059332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ppp1r3b	244416	0.0129532642832429	0.00865020268922407	0.317006047632393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pepd	18624	0.0157405605669215	0.591061619132295	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tkfc	225913	-0.00347297534592793	0.687206066242776	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Ada	11486	0.00609732075597137	0.531584666268214	0.999958094925527	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
Ado	211488	-0.199617875360312	0.0106460697455603	0.335990622883623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Adk	11534	-0.00645479553737194	0.716391417838818	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3414	100041576	0.00917917500285684	0.432464227169759	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rabepk	227746	0.000950552150284468	0.967184905315948	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Insl3	16336	0.00200626875032785	0.716326515060852	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Gm16712	100504333	0.000943610543404004	0.561563092099298	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A930015D03Rik	77810	-0.0043343541628151	0.625201684496713	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Adgrg7	239853	0.000308420265737918	0.822931636861443	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Adgrg6	215798	0.000344134639790627	0.821923958996323	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Adgrg5	382045	0.530019309133116	0.00016101384031648	0.0217087653225469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Adgrg3	54672	0.0153340981765042	0.135001600220865	0.909481577697754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Adgrg2	237175	-2.81613032276112e-05	0.972038779690992	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Adgrg1	14766	0.00473081530977008	0.0655689787370754	0.73160255788622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Rabep1	54189	0.0111135411277297	0.716390090247669	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arhgdib	11857	-0.0410906405716303	0.290307958821657	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arhgdia	192662	0.0103382477927304	0.781072102301206	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Lat	16797	0.0243117122658261	0.521821698859535	0.999958094925527	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Wscd2	320916	0.00158773320276438	0.836354029951767	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Map2k3os	24082	0.000696837492563114	0.881719467593355	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cftr	12638	-2.81613032276112e-05	0.972038779690992	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Bud13	215051	-0.00251228889203217	0.888059308754469	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1300002E11Rik	100043489	0.0149013421441441	0.400774136526746	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nif3l1	65102	-0.00727245468118745	0.75079103159034	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir101c	100628572	0.000344134639790627	0.821923958996323	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Maob	109731	0.000720069846734719	0.379302415714139	NA	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Maoa	17161	-0.00207298423651238	0.42087787773772	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyb561	13056	0.00292805458556386	0.603529197005253	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atg4c	242557	-0.000688038170652456	0.35952739781977	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atg4b	66615	-0.104845115656085	0.0218212062697268	0.469293832363046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Atg4a	666468	0.00565421319772533	0.677847010310479	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cox6b1	110323	0.0244476651589898	0.418321004392347	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cox6b2	333182	-6.51753497390798e-05	0.955349318444998	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ift80	68259	-0.0209413874601618	0.177264149260397	0.946425257410498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ift81	12589	-5.35539772536844e-06	0.967758355045647	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Ift88	21821	0.00777485566348132	0.2892748500682	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Stk31	77485	-7.83910700341678e-05	0.971786995851246	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stk35	67333	0.0118172902303651	0.298253583315882	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stk36	269209	0.000990615625200879	0.245663390318124	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ddb2	107986	-0.00742194704951976	0.633879960556598	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
