"p.geomean"	"stat.mean"	"p.val"	"q.val"	"set.size"	"exp1"
"GO:0033962 cytoplasmic mRNA processing body assembly"	0.455837046802895	-0.113234043341743	0.455837046802895	0.675097801140033	11	0.455837046802895
"GO:0090128 regulation of synapse maturation"	0.455958274199397	-0.113423591182365	0.455958274199397	0.675097801140033	11	0.455958274199397
"GO:0051453 regulation of intracellular pH"	0.456341917379766	-0.110162748831274	0.456341917379766	0.675097801140033	48	0.456341917379766
"GO:1903792 negative regulation of anion transport"	0.456342650980727	-0.112177260390347	0.456342650980727	0.675097801140033	12	0.456342650980727
"GO:0036158 outer dynein arm assembly"	0.456395343253616	-0.112636117509541	0.456395343253616	0.675097801140033	10	0.456395343253616
"GO:0048066 developmental pigmentation"	0.456426457888854	-0.110514293860611	0.456426457888854	0.675097801140033	15	0.456426457888854
"GO:0071801 regulation of podosome assembly"	0.456481584454036	-0.111389578955135	0.456481584454036	0.675097801140033	14	0.456481584454036
"GO:0022405 hair cycle process"	0.456731755289539	-0.109163705158069	0.456731755289539	0.675097801140033	49	0.456731755289539
"GO:0022404 molting cycle process"	0.456731755289539	-0.109163705158069	0.456731755289539	0.675097801140033	49	0.456731755289539
"GO:0030641 regulation of cellular pH"	0.456783898075787	-0.109033869453236	0.456783898075787	0.675097801140033	49	0.456783898075787
"GO:0009164 nucleoside catabolic process"	0.456798956342065	-0.110458857347685	0.456798956342065	0.675097801140033	15	0.456798956342065
"GO:0030818 negative regulation of cAMP biosynthetic process"	0.45685367671814	-0.110665042866314	0.45685367671814	0.675097801140033	13	0.45685367671814
"GO:0030803 negative regulation of cyclic nucleotide biosynthetic process"	0.45685367671814	-0.110665042866314	0.45685367671814	0.675097801140033	13	0.45685367671814
"GO:0030815 negative regulation of cAMP metabolic process"	0.45685367671814	-0.110665042866314	0.45685367671814	0.675097801140033	13	0.45685367671814
"GO:0030800 negative regulation of cyclic nucleotide metabolic process"	0.45685367671814	-0.110665042866314	0.45685367671814	0.675097801140033	13	0.45685367671814
"GO:0000027 ribosomal large subunit assembly"	0.456926964766435	-0.109578189141169	0.456926964766435	0.675097801140033	20	0.456926964766435
"GO:0032530 regulation of microvillus organization"	0.456985316303412	-0.11077856530793	0.456985316303412	0.675097801140033	11	0.456985316303412
"GO:0071498 cellular response to fluid shear stress"	0.45700844658792	-0.109858454693041	0.45700844658792	0.675097801140033	15	0.45700844658792
"GO:0060602 branch elongation of an epithelium"	0.457020905488894	-0.110435414317928	0.457020905488894	0.675097801140033	12	0.457020905488894
"GO:0050884 neuromuscular process controlling posture"	0.457061134074657	-0.110585269398634	0.457061134074657	0.675097801140033	11	0.457061134074657
"GO:0051785 positive regulation of nuclear division"	0.457174075120537	-0.108129304325942	0.457174075120537	0.675097801140033	46	0.457174075120537
"GO:1903557 positive regulation of tumor necrosis factor superfamily cytokine production"	0.457269110215093	-0.107708505568615	0.457269110215093	0.675097801140033	52	0.457269110215093
"GO:0008535 respiratory chain complex IV assembly"	0.457272282133349	-0.10940207071368	0.457272282133349	0.675097801140033	14	0.457272282133349
"GO:1905207 regulation of cardiocyte differentiation"	0.457368787622598	-0.108754995560624	0.457368787622598	0.675097801140033	17	0.457368787622598
"GO:0043271 negative regulation of ion transport"	0.457387257640784	-0.107325240429878	0.457387257640784	0.675097801140033	75	0.457387257640784
"GO:0018107 peptidyl-threonine phosphorylation"	0.457465273017982	-0.107332023556554	0.457465273017982	0.675097801140033	41	0.457465273017982
"GO:0090330 regulation of platelet aggregation"	0.457465805264169	-0.108488262453806	0.457465805264169	0.675097801140033	17	0.457465805264169
"GO:0002385 mucosal immune response"	0.457483365513695	-0.108371346424842	0.457483365513695	0.675097801140033	18	0.457483365513695
"GO:0006182 cGMP biosynthetic process"	0.457486480330135	-0.109805640520283	0.457486480330135	0.675097801140033	10	0.457486480330135
"GO:0048661 positive regulation of smooth muscle cell proliferation"	0.457526870500843	-0.107104901197355	0.457526870500843	0.675097801140033	52	0.457526870500843
"GO:0060213 positive regulation of nuclear-transcribed mRNA poly(A) tail shortening"	0.457531997760497	-0.108887383839181	0.457531997760497	0.675097801140033	12	0.457531997760497
"GO:0060211 regulation of nuclear-transcribed mRNA poly(A) tail shortening"	0.457531997760497	-0.108887383839181	0.457531997760497	0.675097801140033	12	0.457531997760497
"GO:0007099 centriole replication"	0.457539925805007	-0.108888636063212	0.457539925805007	0.675097801140033	13	0.457539925805007
"GO:0015909 long-chain fatty acid transport"	0.457560398161537	-0.107843834444834	0.457560398161537	0.675097801140033	22	0.457560398161537
"GO:0007622 rhythmic behavior"	0.457608652027447	-0.108114799676827	0.457608652027447	0.675097801140033	14	0.457608652027447
"GO:0071470 cellular response to osmotic stress"	0.457695673334834	-0.108287071745733	0.457695673334834	0.675097801140033	14	0.457695673334834
"GO:0007049 cell cycle"	0.45772208159915	-0.106230125773498	0.45772208159915	0.675097801140033	251	0.45772208159915
"GO:1905953 negative regulation of lipid localization"	0.457763588555841	-0.107005932225502	0.457763588555841	0.675097801140033	29	0.457763588555841
"GO:1903038 negative regulation of leukocyte cell-cell adhesion"	0.457796694550691	-0.106166568375481	0.457796694550691	0.675097801140033	86	0.457796694550691
"GO:0043434 response to peptide hormone"	0.457838026392712	-0.105967275045589	0.457838026392712	0.675097801140033	189	0.457838026392712
"GO:0044794 positive regulation by host of viral process"	0.457878581560369	-0.108006252988573	0.457878581560369	0.675097801140033	12	0.457878581560369
"GO:0140029 exocytic process"	0.457934807302156	-0.106118758896467	0.457934807302156	0.675097801140033	49	0.457934807302156
"GO:0032963 collagen metabolic process"	0.458038010052003	-0.106357733541497	0.458038010052003	0.675097801140033	28	0.458038010052003
"GO:0060193 positive regulation of lipase activity"	0.458181783050498	-0.105735548388695	0.458181783050498	0.675097801140033	37	0.458181783050498
"GO:0046323 glucose import"	0.458377727705367	-0.107474842761591	0.458377727705367	0.675097801140033	10	0.458377727705367
"GO:0070206 protein trimerization"	0.458458255270487	-0.105019034587122	0.458458255270487	0.675097801140033	37	0.458458255270487
"GO:0001503 ossification"	0.458501933586222	-0.10450282157885	0.458501933586222	0.675097801140033	81	0.458501933586222
"GO:2000249 regulation of actin cytoskeleton reorganization"	0.458659545666069	-0.10490012815199	0.458659545666069	0.675097801140033	25	0.458659545666069
"GO:1901380 negative regulation of potassium ion transmembrane transport"	0.458738234657442	-0.105764907544281	0.458738234657442	0.675097801140033	13	0.458738234657442
"GO:0048070 regulation of developmental pigmentation"	0.459006910958027	-0.103945224536265	0.459006910958027	0.675097801140033	15	0.459006910958027
"GO:0071625 vocalization behavior"	0.459027858136221	-0.105807451782789	0.459027858136221	0.675097801140033	10	0.459027858136221
"GO:0003351 epithelial cilium movement"	0.459150765254607	-0.104434949752816	0.459150765254607	0.675097801140033	15	0.459150765254607
"GO:0070925 organelle assembly"	0.459202568226012	-0.10250732379092	0.459202568226012	0.675097801140033	266	0.459202568226012
"GO:0045932 negative regulation of muscle contraction"	0.459210839458438	-0.103773730060958	0.459210839458438	0.675097801140033	20	0.459210839458438
"GO:0001921 positive regulation of receptor recycling"	0.459235844522118	-0.104890506247291	0.459235844522118	0.675097801140033	11	0.459235844522118
"GO:0034311 diol metabolic process"	0.459265954212748	-0.10378927630114	0.459265954212748	0.675097801140033	18	0.459265954212748
"GO:0010171 body morphogenesis"	0.459418311712989	-0.104495174526462	0.459418311712989	0.675097801140033	11	0.459418311712989
"GO:0051043 regulation of membrane protein ectodomain proteolysis"	0.459583309645334	-0.103183642585746	0.459583309645334	0.675097801140033	16	0.459583309645334
"GO:0010743 regulation of macrophage derived foam cell differentiation"	0.459688748975223	-0.102861782858628	0.459688748975223	0.675097801140033	16	0.459688748975223
"GO:0030814 regulation of cAMP metabolic process"	0.459722356579876	-0.101581675343319	0.459722356579876	0.675097801140033	55	0.459722356579876
"GO:0009208 pyrimidine ribonucleoside triphosphate metabolic process"	0.45985478828064	-0.102866639840415	0.45985478828064	0.675097801140033	13	0.45985478828064
"GO:0051350 negative regulation of lyase activity"	0.459873924481161	-0.103316070343304	0.459873924481161	0.675097801140033	11	0.459873924481161
"GO:0060174 limb bud formation"	0.46000747282971	-0.103267061939857	0.46000747282971	0.675097801140033	10	0.46000747282971
"GO:0007141 male meiosis I"	0.460024800980779	-0.102310424352628	0.460024800980779	0.675097801140033	14	0.460024800980779
"GO:0006940 regulation of smooth muscle contraction"	0.460281837182899	-0.100425837538378	0.460281837182899	0.675097801140033	36	0.460281837182899
"GO:0008625 extrinsic apoptotic signaling pathway via death domain receptors"	0.460308853320651	-0.100210730134086	0.460308853320651	0.675097801140033	32	0.460308853320651
"GO:0044550 secondary metabolite biosynthetic process"	0.460324539717891	-0.101730047913579	0.460324539717891	0.675097801140033	13	0.460324539717891
"GO:0009209 pyrimidine ribonucleoside triphosphate biosynthetic process"	0.460419768929836	-0.101593412500921	0.460419768929836	0.675097801140033	12	0.460419768929836
"GO:0009620 response to fungus"	0.460478698380595	-0.100189798009516	0.460478698380595	0.675097801140033	25	0.460478698380595
"GO:0007129 synapsis"	0.460620488977593	-0.100265046316583	0.460620488977593	0.675097801140033	19	0.460620488977593
"GO:0051147 regulation of muscle cell differentiation"	0.460727103017989	-0.0988261191132037	0.460727103017989	0.675097801140033	94	0.460727103017989
"GO:0036159 inner dynein arm assembly"	0.460791675787018	-0.10123334811736	0.460791675787018	0.675097801140033	10	0.460791675787018
"GO:0050868 negative regulation of T cell activation"	0.460838758113779	-0.0985107669996443	0.460838758113779	0.675097801140033	78	0.460838758113779
"GO:0072529 pyrimidine-containing compound catabolic process"	0.460870434425228	-0.100711821594528	0.460870434425228	0.675097801140033	11	0.460870434425228
"GO:0032370 positive regulation of lipid transport"	0.460930656381015	-0.0987601338658662	0.460930656381015	0.675097801140033	37	0.460930656381015
"GO:1905476 negative regulation of protein localization to membrane"	0.460956940276401	-0.0998084024150659	0.460956940276401	0.675097801140033	14	0.460956940276401
"GO:0034312 diol biosynthetic process"	0.461099827368423	-0.0995371453899193	0.461099827368423	0.675097801140033	14	0.461099827368423
"GO:0006303 double-strand break repair via nonhomologous end joining"	0.46110947918723	-0.0988676880931558	0.46110947918723	0.675097801140033	21	0.46110947918723
"GO:0010543 regulation of platelet activation"	0.461141778840739	-0.0984925028835922	0.461141778840739	0.675097801140033	27	0.461141778840739
"GO:0070208 protein heterotrimerization"	0.461339049366326	-0.0986228223253288	0.461339049366326	0.675097801140033	16	0.461339049366326
"GO:0007435 salivary gland morphogenesis"	0.461427924238536	-0.0995625911916374	0.461427924238536	0.675097801140033	10	0.461427924238536
"GO:0006835 dicarboxylic acid transport"	0.461459141941835	-0.0978626753085815	0.461459141941835	0.675097801140033	23	0.461459141941835
"GO:1901881 positive regulation of protein depolymerization"	0.461551107690567	-0.0988204014496252	0.461551107690567	0.675097801140033	11	0.461551107690567
"GO:1901017 negative regulation of potassium ion transmembrane transporter activity"	0.461714406433158	-0.0985000897586321	0.461714406433158	0.675097801140033	11	0.461714406433158
"GO:0002068 glandular epithelial cell development"	0.461809144481395	-0.0985918908426794	0.461809144481395	0.675097801140033	10	0.461809144481395
"GO:0007015 actin filament organization"	0.461817578395679	-0.0960084253366599	0.461817578395679	0.675097801140033	141	0.461817578395679
"GO:0050701 interleukin-1 secretion"	0.461834537455886	-0.0985026180509672	0.461834537455886	0.675097801140033	10	0.461834537455886
"GO:0050908 detection of light stimulus involved in visual perception"	0.461848308567064	-0.0984915501534908	0.461848308567064	0.675097801140033	10	0.461848308567064
"GO:0050962 detection of light stimulus involved in sensory perception"	0.461848308567064	-0.0984915501534908	0.461848308567064	0.675097801140033	10	0.461848308567064
"GO:0045945 positive regulation of transcription from RNA polymerase III promoter"	0.461876112417054	-0.0980562400926335	0.461876112417054	0.675097801140033	11	0.461876112417054
"GO:0045132 meiotic chromosome segregation"	0.461882255852723	-0.0981177730955689	0.461882255852723	0.675097801140033	11	0.461882255852723
"GO:0042159 lipoprotein catabolic process"	0.461980354206975	-0.0981462181492586	0.461980354206975	0.675097801140033	10	0.461980354206975
"GO:0035269 protein O-linked mannosylation"	0.462000430308067	-0.097566010366702	0.462000430308067	0.675097801140033	12	0.462000430308067
"GO:0048512 circadian behavior"	0.462016693997795	-0.0969309779958852	0.462016693997795	0.675097801140033	13	0.462016693997795
"GO:0001504 neurotransmitter uptake"	0.462067325314819	-0.0979290674453045	0.462067325314819	0.675097801140033	10	0.462067325314819
"GO:0050881 musculoskeletal movement"	0.462180939925393	-0.0976175927443853	0.462180939925393	0.675097801140033	10	0.462180939925393
"GO:0050879 multicellular organismal movement"	0.462180939925393	-0.0976175927443853	0.462180939925393	0.675097801140033	10	0.462180939925393
"GO:0032897 negative regulation of viral transcription"	0.462188598664731	-0.096064173763241	0.462188598664731	0.675097801140033	21	0.462188598664731
"GO:0050871 positive regulation of B cell activation"	0.462385244923995	-0.0946599426806345	0.462385244923995	0.675097801140033	64	0.462385244923995
"GO:0060429 epithelium development"	0.46240338203144	-0.0945056832907525	0.46240338203144	0.675097801140033	122	0.46240338203144
"GO:0044130 negative regulation of growth of symbiont in host"	0.462832880279397	-0.0949822098977254	0.462832880279397	0.675097801140033	15	0.462832880279397
"GO:0044146 negative regulation of growth of symbiont involved in interaction with host"	0.462832880279397	-0.0949822098977254	0.462832880279397	0.675097801140033	15	0.462832880279397
"GO:1902750 negative regulation of cell cycle G2/M phase transition"	0.46314369882221	-0.0933862664020099	0.46314369882221	0.675097801140033	27	0.46314369882221
"GO:0042401 cellular biogenic amine biosynthetic process"	0.463167770105886	-0.0945819650772904	0.463167770105886	0.675097801140033	12	0.463167770105886
"GO:0009309 amine biosynthetic process"	0.463167770105886	-0.0945819650772904	0.463167770105886	0.675097801140033	12	0.463167770105886
"GO:0045683 negative regulation of epidermis development"	0.46319235416908	-0.0945289057547399	0.46319235416908	0.675097801140033	12	0.46319235416908
"GO:0010874 regulation of cholesterol efflux"	0.463228880195466	-0.0936450552208413	0.463228880195466	0.675097801140033	18	0.463228880195466
"GO:0009260 ribonucleotide biosynthetic process"	0.463277684063727	-0.0923851790161767	0.463277684063727	0.675097801140033	100	0.463277684063727
"GO:0043101 purine-containing compound salvage"	0.463459030188771	-0.0943028693560107	0.463459030188771	0.675097801140033	10	0.463459030188771
"GO:0048387 negative regulation of retinoic acid receptor signaling pathway"	0.463577202151449	-0.0932876880686979	0.463577202151449	0.675097801140033	13	0.463577202151449
"GO:0090266 regulation of mitotic cell cycle spindle assembly checkpoint"	0.463661283386445	-0.0935129734461358	0.463661283386445	0.675097801140033	11	0.463661283386445
"GO:1903504 regulation of mitotic spindle checkpoint"	0.463661283386445	-0.0935129734461358	0.463661283386445	0.675097801140033	11	0.463661283386445
"GO:0010882 regulation of cardiac muscle contraction by calcium ion signaling"	0.463753067799378	-0.0935570573430123	0.463753067799378	0.675097801140033	10	0.463753067799378
"GO:0016556 mRNA modification"	0.463841529728615	-0.0930520263046365	0.463841529728615	0.675097801140033	11	0.463841529728615
"GO:0002761 regulation of myeloid leukocyte differentiation"	0.463875419794195	-0.090910824501059	0.463875419794195	0.675097801140033	92	0.463875419794195
"GO:1903202 negative regulation of oxidative stress-induced cell death"	0.463927537037282	-0.0913994110151032	0.463927537037282	0.675097801140033	26	0.463927537037282
"GO:0016486 peptide hormone processing"	0.463931153179738	-0.0924462537911812	0.463931153179738	0.675097801140033	13	0.463931153179738
"GO:0050995 negative regulation of lipid catabolic process"	0.464184311725843	-0.0919165440529162	0.464184311725843	0.675097801140033	12	0.464184311725843
"GO:0048265 response to pain"	0.464222011114296	-0.0923231906614793	0.464222011114296	0.675097801140033	10	0.464222011114296
"GO:0002566 somatic diversification of immune receptors via somatic mutation"	0.464322430736237	-0.0916982853805217	0.464322430736237	0.675097801140033	11	0.464322430736237
"GO:0014896 muscle hypertrophy"	0.464325225965969	-0.0907539944894539	0.464325225965969	0.675097801140033	18	0.464325225965969
"GO:0032506 cytokinetic process"	0.464343441799547	-0.091149785150046	0.464343441799547	0.675097801140033	14	0.464343441799547
"GO:0032886 regulation of microtubule-based process"	0.464487831039662	-0.0892209512168752	0.464487831039662	0.675097801140033	135	0.464487831039662
"GO:0051125 regulation of actin nucleation"	0.4646055855735	-0.0898478122506838	0.4646055855735	0.675097801140033	23	0.4646055855735
"GO:0007568 aging"	0.464790798055883	-0.0884490733588359	0.464790798055883	0.675097801140033	199	0.464790798055883
"GO:0010875 positive regulation of cholesterol efflux"	0.464812845507459	-0.0902945253732548	0.464812845507459	0.675097801140033	12	0.464812845507459
"GO:0014912 negative regulation of smooth muscle cell migration"	0.464883832326777	-0.089995565674115	0.464883832326777	0.675097801140033	13	0.464883832326777
"GO:0061900 glial cell activation"	0.465305748889936	-0.0892679373378747	0.465305748889936	0.675097801140033	11	0.465305748889936
"GO:0051900 regulation of mitochondrial depolarization"	0.465345660883325	-0.0889693172071272	0.465345660883325	0.675097801140033	12	0.465345660883325
"GO:0006383 transcription from RNA polymerase III promoter"	0.465390841970739	-0.0877881692826173	0.465390841970739	0.675097801140033	24	0.465390841970739
"GO:0006596 polyamine biosynthetic process"	0.465426696430706	-0.0889636926244353	0.465426696430706	0.675097801140033	11	0.465426696430706
"GO:0030838 positive regulation of actin filament polymerization"	0.465809085156364	-0.0861448056423609	0.465809085156364	0.675097801140033	63	0.465809085156364
"GO:0000266 mitochondrial fission"	0.465829903227065	-0.0875380589879825	0.465829903227065	0.675097801140033	13	0.465829903227065
"GO:0050919 negative chemotaxis"	0.46583512994189	-0.0866609829398164	0.46583512994189	0.675097801140033	24	0.46583512994189
"GO:0060048 cardiac muscle contraction"	0.465874099879057	-0.0862879535341504	0.465874099879057	0.675097801140033	32	0.465874099879057
"GO:0043650 dicarboxylic acid biosynthetic process"	0.465875058543977	-0.0874041046137458	0.465875058543977	0.675097801140033	13	0.465875058543977
"GO:0090231 regulation of spindle checkpoint"	0.46591005662183	-0.0872115141747292	0.46591005662183	0.675097801140033	14	0.46591005662183
"GO:2001241 positive regulation of extrinsic apoptotic signaling pathway in absence of ligand"	0.465967822786533	-0.0868681488914401	0.465967822786533	0.675097801140033	14	0.465967822786533
"GO:0031344 regulation of cell projection organization"	0.466063928401133	-0.0851936998961277	0.466063928401133	0.675097801140033	444	0.466063928401133
"GO:0045597 positive regulation of cell differentiation"	0.466109716271024	-0.085070181331809	0.466109716271024	0.675097801140033	637	0.466109716271024
"GO:0050817 coagulation"	0.466121622416817	-0.0854064209416892	0.466121622416817	0.675097801140033	56	0.466121622416817
"GO:0042053 regulation of dopamine metabolic process"	0.466219174435952	-0.0867359931326864	0.466219174435952	0.675097801140033	12	0.466219174435952
"GO:0050820 positive regulation of coagulation"	0.466346362272581	-0.0855266634372687	0.466346362272581	0.675097801140033	20	0.466346362272581
"GO:0007263 nitric oxide mediated signal transduction"	0.466379279354897	-0.0867630903525603	0.466379279354897	0.675097801140033	10	0.466379279354897
"GO:0044259 multicellular organismal macromolecule metabolic process"	0.466439517689523	-0.0849746707749022	0.466439517689523	0.675097801140033	29	0.466439517689523
"GO:0016559 peroxisome fission"	0.466445421382751	-0.0865442520891108	0.466445421382751	0.675097801140033	10	0.466445421382751
"GO:1902914 regulation of protein polyubiquitination"	0.466518658258428	-0.0859214937988161	0.466518658258428	0.675097801140033	12	0.466518658258428
"GO:0043252 sodium-independent organic anion transport"	0.466620553783278	-0.0855330998784651	0.466620553783278	0.675097801140033	13	0.466620553783278
"GO:0014002 astrocyte development"	0.466645604307096	-0.0850353937154595	0.466645604307096	0.675097801140033	16	0.466645604307096
"GO:0001958 endochondral ossification"	0.466850661287576	-0.0842248684829274	0.466850661287576	0.675097801140033	21	0.466850661287576
"GO:0036075 replacement ossification"	0.466850661287576	-0.0842248684829274	0.466850661287576	0.675097801140033	21	0.466850661287576
"GO:0000381 regulation of alternative mRNA splicing, via spliceosome"	0.467031931205259	-0.0834002324996692	0.467031931205259	0.675097801140033	31	0.467031931205259
"GO:0051044 positive regulation of membrane protein ectodomain proteolysis"	0.467113839042031	-0.0842464258198795	0.467113839042031	0.675097801140033	13	0.467113839042031
"GO:1900087 positive regulation of G1/S transition of mitotic cell cycle"	0.467455002431964	-0.0826767778149876	0.467455002431964	0.675097801140033	21	0.467455002431964
"GO:0042992 negative regulation of transcription factor import into nucleus"	0.467462501429098	-0.0823880282681381	0.467462501429098	0.675097801140033	28	0.467462501429098
"GO:0051646 mitochondrion localization"	0.467482863326956	-0.082273441183838	0.467482863326956	0.675097801140033	27	0.467482863326956
"GO:0045576 mast cell activation"	0.46749375368824	-0.0828159557483556	0.46749375368824	0.675097801140033	17	0.46749375368824
"GO:0032922 circadian regulation of gene expression"	0.467565287388239	-0.0817785970271791	0.467565287388239	0.675097801140033	48	0.467565287388239
"GO:0097366 response to bronchodilator"	0.467574678530992	-0.081650760302345	0.467574678530992	0.675097801140033	41	0.467574678530992
"GO:0048713 regulation of oligodendrocyte differentiation"	0.467641540282231	-0.082072522856756	0.467641540282231	0.675097801140033	22	0.467641540282231
"GO:0099623 regulation of cardiac muscle cell membrane repolarization"	0.467725723522092	-0.0829581243364006	0.467725723522092	0.675097801140033	11	0.467725723522092
"GO:0048791 calcium ion-regulated exocytosis of neurotransmitter"	0.467779938087184	-0.0822009594712389	0.467779938087184	0.675097801140033	16	0.467779938087184
"GO:0007596 blood coagulation"	0.467847832951609	-0.0810513667965309	0.467847832951609	0.675097801140033	55	0.467847832951609
"GO:0006000 fructose metabolic process"	0.467875015949148	-0.0828616433970601	0.467875015949148	0.675097801140033	10	0.467875015949148
"GO:1903206 negative regulation of hydrogen peroxide-induced cell death"	0.467876051269563	-0.0821139296984331	0.467876051269563	0.675097801140033	13	0.467876051269563
"GO:1901032 negative regulation of response to reactive oxygen species"	0.467876051269563	-0.0821139296984331	0.467876051269563	0.675097801140033	13	0.467876051269563
"GO:2001039 negative regulation of cellular response to drug"	0.467876051269563	-0.0821139296984331	0.467876051269563	0.675097801140033	13	0.467876051269563
"GO:0006029 proteoglycan metabolic process"	0.468103005192597	-0.0805699312962328	0.468103005192597	0.675097801140033	35	0.468103005192597
"GO:0002227 innate immune response in mucosa"	0.468107892641462	-0.0814732506875047	0.468107892641462	0.675097801140033	15	0.468107892641462
"GO:0038083 peptidyl-tyrosine autophosphorylation"	0.468136439518928	-0.0805285004990743	0.468136439518928	0.675097801140033	34	0.468136439518928
"GO:0060261 positive regulation of transcription initiation from RNA polymerase II promoter"	0.468199482522162	-0.0814572334458753	0.468199482522162	0.675097801140033	13	0.468199482522162
"GO:2000369 regulation of clathrin-dependent endocytosis"	0.468211092175561	-0.0819250973143415	0.468211092175561	0.675097801140033	10	0.468211092175561
"GO:0000076 DNA replication checkpoint"	0.468294079268886	-0.0812358277153278	0.468294079268886	0.675097801140033	13	0.468294079268886
"GO:0007599 hemostasis"	0.468390344292123	-0.0796679409220667	0.468390344292123	0.675097801140033	57	0.468390344292123
"GO:0016331 morphogenesis of embryonic epithelium"	0.468466548138321	-0.0800993670195288	0.468466548138321	0.675097801140033	21	0.468466548138321
"GO:0002064 epithelial cell development"	0.468504968826266	-0.0791660943188425	0.468504968826266	0.675097801140033	104	0.468504968826266
"GO:2000725 regulation of cardiac muscle cell differentiation"	0.468579619455999	-0.0804905297754976	0.468579619455999	0.675097801140033	13	0.468579619455999
"GO:0045605 negative regulation of epidermal cell differentiation"	0.468612080510653	-0.0809807492723959	0.468612080510653	0.675097801140033	10	0.468612080510653
"GO:0055086 nucleobase-containing small molecule metabolic process"	0.468818380088658	-0.0782722757648603	0.468818380088658	0.675097801140033	376	0.468818380088658
"GO:0006241 CTP biosynthetic process"	0.468906615802283	-0.079921565013318	0.468906615802283	0.675097801140033	11	0.468906615802283
"GO:0046036 CTP metabolic process"	0.468906615802283	-0.079921565013318	0.468906615802283	0.675097801140033	11	0.468906615802283
"GO:0019682 glyceraldehyde-3-phosphate metabolic process"	0.468999235144739	-0.0792920731920924	0.468999235144739	0.675097801140033	14	0.468999235144739
"GO:0006213 pyrimidine nucleoside metabolic process"	0.469047744240915	-0.0784458839955146	0.469047744240915	0.675097801140033	25	0.469047744240915
"GO:0006071 glycerol metabolic process"	0.469089842588121	-0.0793403850849701	0.469089842588121	0.675097801140033	12	0.469089842588121
"GO:0007007 inner mitochondrial membrane organization"	0.469109840273744	-0.0785517459525557	0.469109840273744	0.675097801140033	19	0.469109840273744
"GO:0042255 ribosome assembly"	0.469118518624067	-0.0794261765053256	0.469118518624067	0.675097801140033	11	0.469118518624067
"GO:0034111 negative regulation of homotypic cell-cell adhesion"	0.4691752504793	-0.0789637109798096	0.4691752504793	0.675097801140033	13	0.4691752504793
"GO:0030030 cell projection organization"	0.469255531715737	-0.0771615642528805	0.469255531715737	0.675097801140033	482	0.469255531715737
"GO:1903312 negative regulation of mRNA metabolic process"	0.469494673015037	-0.0767470448371899	0.469494673015037	0.675097801140033	60	0.469494673015037
"GO:0060390 regulation of SMAD protein import into nucleus"	0.469505247198972	-0.0779988677164958	0.469505247198972	0.675097801140033	14	0.469505247198972
"GO:0046599 regulation of centriole replication"	0.469540761259961	-0.07801236144544	0.469540761259961	0.675097801140033	13	0.469540761259961
"GO:0060191 regulation of lipase activity"	0.469595364953885	-0.0766843816371566	0.469595364953885	0.675097801140033	48	0.469595364953885
"GO:1900408 negative regulation of cellular response to oxidative stress"	0.469762065886043	-0.0765569114169237	0.469762065886043	0.675097801140033	27	0.469762065886043
"GO:1902883 negative regulation of response to oxidative stress"	0.469762065886043	-0.0765569114169237	0.469762065886043	0.675097801140033	27	0.469762065886043
"GO:0030902 hindbrain development"	0.470011022324397	-0.0769594910828028	0.470011022324397	0.675097801140033	12	0.470011022324397
"GO:0034472 snRNA 3'-end processing"	0.470197396601352	-0.076866884531674	0.470197396601352	0.675097801140033	10	0.470197396601352
"GO:0043303 mast cell degranulation"	0.470202544260327	-0.0768680494761932	0.470202544260327	0.675097801140033	10	0.470202544260327
"GO:0002279 mast cell activation involved in immune response"	0.470202544260327	-0.0768680494761932	0.470202544260327	0.675097801140033	10	0.470202544260327
"GO:0006949 syncytium formation"	0.470257288509961	-0.0757676743719282	0.470257288509961	0.675097801140033	17	0.470257288509961
"GO:0021772 olfactory bulb development"	0.470547303769232	-0.0748421893973651	0.470547303769232	0.675097801140033	18	0.470547303769232
"GO:0002825 regulation of T-helper 1 type immune response"	0.470602189278056	-0.0744079324336268	0.470602189278056	0.675097801140033	19	0.470602189278056
"GO:0009954 proximal/distal pattern formation"	0.470876606826844	-0.0749070680475931	0.470876606826844	0.675097801140033	11	0.470876606826844
"GO:0016601 Rac protein signal transduction"	0.471111232287017	-0.0735307926051764	0.471111232287017	0.675097801140033	18	0.471111232287017
"GO:0002218 activation of innate immune response"	0.471242533125337	-0.0724146267059231	0.471242533125337	0.675097801140033	66	0.471242533125337
"GO:0097755 positive regulation of blood vessel diameter"	0.471434029750978	-0.0721562187464842	0.471434029750978	0.675097801140033	37	0.471434029750978
"GO:0032753 positive regulation of interleukin-4 production"	0.471451158766932	-0.0722579502309648	0.471451158766932	0.675097801140033	21	0.471451158766932
"GO:0045986 negative regulation of smooth muscle contraction"	0.471624382574546	-0.0724517928050047	0.471624382574546	0.675097801140033	15	0.471624382574546
"GO:0032025 response to cobalt ion"	0.471693050398475	-0.0724878046362075	0.471693050398475	0.675097801140033	13	0.471693050398475
"GO:0001932 regulation of protein phosphorylation"	0.471835057266399	-0.0706674164589017	0.471835057266399	0.675097801140033	925	0.471835057266399
"GO:0046688 response to copper ion"	0.472424601025917	-0.0699893130369554	0.472424601025917	0.675097801140033	22	0.472424601025917
"GO:0010712 regulation of collagen metabolic process"	0.472588281955213	-0.0694538582522881	0.472588281955213	0.675097801140033	25	0.472588281955213
