"p.geomean"	"stat.mean"	"p.val"	"q.val"	"set.size"	"exp1"
"GO:0055106 ubiquitin-protein transferase regulator activity"	0.405643439253964	-0.243969176571675	0.405643439253964	0.660858480281594	13	0.405643439253964
"GO:0003697 single-stranded DNA binding"	0.405989895104223	-0.238648585076067	0.405989895104223	0.660858480281594	79	0.405989895104223
"GO:0003887 DNA-directed DNA polymerase activity"	0.407112528878079	-0.237328219244193	0.407112528878079	0.660858480281594	27	0.407112528878079
"GO:0001106 RNA polymerase II transcription corepressor activity"	0.408224705136857	-0.235001531908571	0.408224705136857	0.660858480281594	22	0.408224705136857
"GO:0016835 carbon-oxygen lyase activity"	0.40881043714182	-0.23166596932341	0.40881043714182	0.660858480281594	58	0.40881043714182
"GO:0008198 ferrous iron binding"	0.408884397817835	-0.233878559899524	0.408884397817835	0.660858480281594	18	0.408884397817835
"GO:0070628 proteasome binding"	0.408956677294841	-0.236829700011513	0.408956677294841	0.660858480281594	10	0.408956677294841
"GO:0015932 nucleobase-containing compound transmembrane transporter activity"	0.409729833590547	-0.2305784772956	0.409729833590547	0.660858480281594	23	0.409729833590547
"GO:0004715 non-membrane spanning protein tyrosine kinase activity"	0.410222453085711	-0.228302699877072	0.410222453085711	0.660858480281594	41	0.410222453085711
"GO:0005544 calcium-dependent phospholipid binding"	0.410418731941643	-0.228583492349074	0.410418731941643	0.660858480281594	26	0.410418731941643
"GO:0008013 beta-catenin binding"	0.411044840302126	-0.225432591613086	0.411044840302126	0.660858480281594	64	0.411044840302126
"GO:0030507 spectrin binding"	0.411114440138778	-0.228591853740558	0.411114440138778	0.660858480281594	16	0.411114440138778
"GO:0004521 endoribonuclease activity"	0.411558240946668	-0.225155530037642	0.411558240946668	0.660858480281594	37	0.411558240946668
"GO:1901567 fatty acid derivative binding"	0.411702939695595	-0.224806727887636	0.411702939695595	0.660858480281594	36	0.411702939695595
"GO:0000062 fatty-acyl-CoA binding"	0.411856178124298	-0.224676690634495	0.411856178124298	0.660858480281594	31	0.411856178124298
"GO:0005070 SH3/SH2 adaptor activity"	0.412519631310808	-0.223933132631202	0.412519631310808	0.660858480281594	20	0.412519631310808
"GO:0005326 neurotransmitter transporter activity"	0.412946062147323	-0.221893196065989	0.412946062147323	0.660858480281594	31	0.412946062147323
"GO:0019213 deacetylase activity"	0.413086702400954	-0.221671114142651	0.413086702400954	0.660858480281594	28	0.413086702400954
"GO:0000030 mannosyltransferase activity"	0.413427772632724	-0.221845182958685	0.413427772632724	0.660858480281594	19	0.413427772632724
"GO:0019212 phosphatase inhibitor activity"	0.413686989123427	-0.220047487678116	0.413686989123427	0.660858480281594	29	0.413686989123427
"GO:0004693 cyclin-dependent protein serine/threonine kinase activity"	0.413865992434979	-0.219569263377875	0.413865992434979	0.660858480281594	30	0.413865992434979
"GO:0097472 cyclin-dependent protein kinase activity"	0.413865992434979	-0.219569263377875	0.413865992434979	0.660858480281594	30	0.413865992434979
"GO:0044325 ion channel binding"	0.414473996038621	-0.21680146518234	0.414473996038621	0.660858480281594	65	0.414473996038621
"GO:0005549 odorant binding"	0.41455535657353	-0.217510154633295	0.41455535657353	0.660858480281594	35	0.41455535657353
"GO:0004712 protein serine/threonine/tyrosine kinase activity"	0.414625618143311	-0.217351021351981	0.414625618143311	0.660858480281594	34	0.414625618143311
"GO:0034062 5'-3' RNA polymerase activity"	0.414981582531937	-0.216325838663318	0.414981582531937	0.660858480281594	36	0.414981582531937
"GO:0097747 RNA polymerase activity"	0.414981582531937	-0.216325838663318	0.414981582531937	0.660858480281594	36	0.414981582531937
"GO:0005227 calcium activated cation channel activity"	0.415129612110219	-0.217638493396833	0.415129612110219	0.660858480281594	18	0.415129612110219
"GO:0015301 anion:anion antiporter activity"	0.415361772274181	-0.216890406257174	0.415361772274181	0.660858480281594	19	0.415361772274181
"GO:0098782 mechanosensitived potassium channel activity"	0.415977673499897	-0.213143802311991	0.415977673499897	0.660858480281594	59	0.415977673499897
"GO:0003746 translation elongation factor activity"	0.417063884766479	-0.21208110825241	0.417063884766479	0.660858480281594	20	0.417063884766479
"GO:0016836 hydro-lyase activity"	0.417213939874919	-0.210317683870568	0.417213939874919	0.660858480281594	43	0.417213939874919
"GO:0003899 DNA-directed 5'-3' RNA polymerase activity"	0.417583625154071	-0.209646970401553	0.417583625154071	0.660858480281594	35	0.417583625154071
"GO:0032266 phosphatidylinositol-3-phosphate binding"	0.418160069727582	-0.208532260043005	0.418160069727582	0.660858480281594	28	0.418160069727582
"GO:0016866 intramolecular transferase activity"	0.418370205886679	-0.208288309503013	0.418370205886679	0.660858480281594	25	0.418370205886679
"GO:0005402 cation:sugar symporter activity"	0.418752238016765	-0.21042448801691	0.418752238016765	0.660858480281594	11	0.418752238016765
"GO:0005230 extracellular ligand-gated ion channel activity"	0.418881980625888	-0.206482097155813	0.418881980625888	0.660858480281594	32	0.418881980625888
"GO:0004029 aldehyde dehydrogenase (NAD) activity"	0.419109917867199	-0.207506365697962	0.419109917867199	0.660858480281594	17	0.419109917867199
"GO:0005351 sugar:proton symporter activity"	0.419241297106208	-0.209726025516068	0.419241297106208	0.660858480281594	10	0.419241297106208
"GO:0004176 ATP-dependent peptidase activity"	0.419339316551146	-0.209291704788954	0.419339316551146	0.660858480281594	10	0.419339316551146
"GO:0042165 neurotransmitter binding"	0.420403261688109	-0.202552285688461	0.420403261688109	0.660858480281594	32	0.420403261688109
"GO:0008519 ammonium transmembrane transporter activity"	0.421120536431979	-0.20190597094058	0.421120536431979	0.660858480281594	19	0.421120536431979
"GO:0043024 ribosomal small subunit binding"	0.421453862388615	-0.203197807858029	0.421453862388615	0.660858480281594	11	0.421453862388615
"GO:0019789 SUMO transferase activity"	0.421676434083994	-0.201246798154374	0.421676434083994	0.660858480281594	15	0.421676434083994
"GO:0000149 SNARE binding"	0.422094740155143	-0.197164141839097	0.422094740155143	0.660858480281594	77	0.422094740155143
"GO:0051861 glycolipid binding"	0.422624903041094	-0.199059786683161	0.422624903041094	0.660858480281594	14	0.422624903041094
"GO:0019829 cation-transporting ATPase activity"	0.422703416336179	-0.19601863687069	0.422703416336179	0.660858480281594	48	0.422703416336179
"GO:0042625 ATPase coupled ion transmembrane transporter activity"	0.422703416336179	-0.19601863687069	0.422703416336179	0.660858480281594	48	0.422703416336179
"GO:0008271 secondary active sulfate transmembrane transporter activity"	0.42291033520562	-0.200116301109076	0.42291033520562	0.660858480281594	10	0.42291033520562
"GO:0070300 phosphatidic acid binding"	0.423940097303975	-0.196757467816019	0.423940097303975	0.660858480281594	11	0.423940097303975
"GO:0002161 aminoacyl-tRNA editing activity"	0.424102688613746	-0.195793469599886	0.424102688613746	0.660858480281594	11	0.424102688613746
"GO:0015116 sulfate transmembrane transporter activity"	0.424299856747815	-0.195895652132462	0.424299856747815	0.660858480281594	11	0.424299856747815
"GO:0017091 AU-rich element binding"	0.424594773781924	-0.192670182601127	0.424594773781924	0.660858480281594	20	0.424594773781924
"GO:0016849 phosphorus-oxygen lyase activity"	0.425798113015445	-0.189762675549172	0.425798113015445	0.660858480281594	19	0.425798113015445
"GO:0015106 bicarbonate transmembrane transporter activity"	0.426169421291248	-0.190992002132857	0.426169421291248	0.660858480281594	11	0.426169421291248
"GO:0008649 rRNA methyltransferase activity"	0.426484717283861	-0.190632748911436	0.426484717283861	0.660858480281594	10	0.426484717283861
"GO:0140102 catalytic activity, acting on a rRNA"	0.426484717283861	-0.190632748911436	0.426484717283861	0.660858480281594	10	0.426484717283861
"GO:0010857 calcium-dependent protein kinase activity"	0.426761002061214	-0.189674028166101	0.426761002061214	0.660858480281594	10	0.426761002061214
"GO:0015485 cholesterol binding"	0.426762744852509	-0.186201309595456	0.426762744852509	0.660858480281594	28	0.426762744852509
"GO:0005245 voltage-gated calcium channel activity"	0.42702663246282	-0.185857220111486	0.42702663246282	0.660858480281594	26	0.42702663246282
"GO:0017046 peptide hormone binding"	0.427219458804134	-0.186428561375835	0.427219458804134	0.660858480281594	17	0.427219458804134
"GO:0016247 channel regulator activity"	0.427279945938973	-0.183775563779047	0.427279945938973	0.660858480281594	88	0.427279945938973
"GO:0015298 solute:cation antiporter activity"	0.427663116480711	-0.184573879739681	0.427663116480711	0.660858480281594	22	0.427663116480711
"GO:0036442 hydrogen-exporting ATPase activity"	0.428182971382217	-0.183015982668251	0.428182971382217	0.660858480281594	24	0.428182971382217
"GO:0140103 catalytic activity, acting on a glycoprotein"	0.428251718120206	-0.183292549603117	0.428251718120206	0.660858480281594	20	0.428251718120206
"GO:0098847 sequence-specific single stranded DNA binding"	0.428562367929401	-0.185214001651691	0.428562367929401	0.660858480281594	10	0.428562367929401
"GO:0016417 S-acyltransferase activity"	0.428765419249641	-0.181421232905247	0.428765419249641	0.660858480281594	25	0.428765419249641
"GO:0000287 magnesium ion binding"	0.4291799821822	-0.178637233235361	0.4291799821822	0.660858480281594	173	0.4291799821822
"GO:0042826 histone deacetylase binding"	0.430401450622718	-0.175660448539038	0.430401450622718	0.660858480281594	78	0.430401450622718
"GO:0034236 protein kinase A catalytic subunit binding"	0.430456464142478	-0.179192116717296	0.430456464142478	0.660858480281594	12	0.430456464142478
"GO:0004623 phospholipase A2 activity"	0.430787824179047	-0.176628001281565	0.430787824179047	0.660858480281594	21	0.430787824179047
"GO:0015269 calcium-activated potassium channel activity"	0.430857307731577	-0.177948340075403	0.430857307731577	0.660858480281594	13	0.430857307731577
"GO:0004953 icosanoid receptor activity"	0.430976248533623	-0.178909335231085	0.430976248533623	0.660858480281594	10	0.430976248533623
"GO:0015459 potassium channel regulator activity"	0.431154951136111	-0.174924268510448	0.431154951136111	0.660858480281594	30	0.431154951136111
"GO:0042162 telomeric DNA binding"	0.43120572150662	-0.174773399833726	0.43120572150662	0.660858480281594	31	0.43120572150662
"GO:0005548 phospholipid transporter activity"	0.431353165233707	-0.174275012902021	0.431353165233707	0.660858480281594	33	0.431353165233707
"GO:0009975 cyclase activity"	0.431630029429264	-0.174821894550791	0.431630029429264	0.660858480281594	18	0.431630029429264
"GO:0004536 deoxyribonuclease activity"	0.431809517353914	-0.172686094987247	0.431809517353914	0.660858480281594	49	0.431809517353914
"GO:0016893 endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters"	0.431829375936969	-0.173140823582461	0.431829375936969	0.660858480281594	32	0.431829375936969
"GO:0016411 acylglycerol O-acyltransferase activity"	0.432507790463425	-0.173988057767993	0.432507790463425	0.660858480281594	12	0.432507790463425
"GO:0001191 transcriptional repressor activity, RNA polymerase II transcription factor binding"	0.432551584261356	-0.171299513087291	0.432551584261356	0.660858480281594	30	0.432551584261356
"GO:0043425 bHLH transcription factor binding"	0.432812860010278	-0.17110674505419	0.432812860010278	0.660858480281594	22	0.432812860010278
"GO:0015101 organic cation transmembrane transporter activity"	0.43298414426159	-0.172420892931761	0.43298414426159	0.660858480281594	13	0.43298414426159
"GO:0008171 O-methyltransferase activity"	0.433592841937511	-0.169885068868082	0.433592841937511	0.660858480281594	17	0.433592841937511
"GO:0035064 methylated histone binding"	0.433686476699899	-0.167538519739727	0.433686476699899	0.660858480281594	45	0.433686476699899
"GO:0140034 methylation-dependent protein binding"	0.433686476699899	-0.167538519739727	0.433686476699899	0.660858480281594	45	0.433686476699899
"GO:0008252 nucleotidase activity"	0.433856578841132	-0.170048483811805	0.433856578841132	0.660858480281594	13	0.433856578841132
"GO:0008083 growth factor activity"	0.43391407480832	-0.167898332074715	0.43391407480832	0.660858480281594	30	0.43391407480832
"GO:0008066 glutamate receptor activity"	0.434331632046136	-0.168030959943907	0.434331632046136	0.660858480281594	17	0.434331632046136
"GO:0005201 extracellular matrix structural constituent"	0.43452671773145	-0.16663434661628	0.43452671773145	0.660858480281594	25	0.43452671773145
"GO:0016894 endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 3'-phosphomonoesters"	0.434612777930817	-0.168513380626928	0.434612777930817	0.660858480281594	12	0.434612777930817
"GO:0047617 acyl-CoA hydrolase activity"	0.434697602015522	-0.1682785975166	0.434697602015522	0.660858480281594	12	0.434697602015522
"GO:0001221 transcription cofactor binding"	0.43471699804788	-0.167620889527065	0.43471699804788	0.660858480281594	14	0.43471699804788
"GO:0005546 phosphatidylinositol-4,5-bisphosphate binding"	0.434767335750607	-0.165303828406661	0.434767335750607	0.660858480281594	40	0.434767335750607
"GO:0005272 sodium channel activity"	0.434905159975018	-0.165822805842268	0.434905159975018	0.660858480281594	23	0.434905159975018
"GO:0071949 FAD binding"	0.434915045675989	-0.166450538896949	0.434915045675989	0.660858480281594	17	0.434915045675989
"GO:0005179 hormone activity"	0.435137110872151	-0.165318674854769	0.435137110872151	0.660858480281594	22	0.435137110872151
"GO:0004549 tRNA-specific ribonuclease activity"	0.435334749995379	-0.166306951320417	0.435334749995379	0.660858480281594	13	0.435334749995379
"GO:0004520 endodeoxyribonuclease activity"	0.435356931763821	-0.164191678136055	0.435356931763821	0.660858480281594	30	0.435356931763821
"GO:0032947 protein complex scaffold activity"	0.436437573755219	-0.161095988113978	0.436437573755219	0.660858480281594	37	0.436437573755219
"GO:0047555 3',5'-cyclic-GMP phosphodiesterase activity"	0.436551963268807	-0.163470354556306	0.436551963268807	0.660858480281594	12	0.436551963268807
"GO:0042813 Wnt-activated receptor activity"	0.436851418855577	-0.162374997898429	0.436851418855577	0.660858480281594	13	0.436851418855577
"GO:0005231 excitatory extracellular ligand-gated ion channel activity"	0.437047830817208	-0.16050132867594	0.437047830817208	0.660858480281594	21	0.437047830817208
"GO:0008227 G-protein coupled amine receptor activity"	0.437269387045466	-0.160438911093862	0.437269387045466	0.660858480281594	17	0.437269387045466
"GO:0022824 transmitter-gated ion channel activity"	0.437659412922098	-0.159801116627165	0.437659412922098	0.660858480281594	15	0.437659412922098
"GO:0022835 transmitter-gated channel activity"	0.437659412922098	-0.159801116627165	0.437659412922098	0.660858480281594	15	0.437659412922098
"GO:0030296 protein tyrosine kinase activator activity"	0.437672659906566	-0.160463282324388	0.437672659906566	0.660858480281594	11	0.437672659906566
"GO:0004181 metallocarboxypeptidase activity"	0.438196143804582	-0.158411363500384	0.438196143804582	0.660858480281594	15	0.438196143804582
"GO:0051393 alpha-actinin binding"	0.43856457825883	-0.157921394090833	0.43856457825883	0.660858480281594	13	0.43856457825883
"GO:0003993 acid phosphatase activity"	0.43871324190212	-0.158504031833296	0.43871324190212	0.660858480281594	10	0.43871324190212
"GO:0030247 polysaccharide binding"	0.43892088716132	-0.158123329060119	0.43892088716132	0.660858480281594	10	0.43892088716132
"GO:0001871 pattern binding"	0.43892088716132	-0.158123329060119	0.43892088716132	0.660858480281594	10	0.43892088716132
"GO:0048018 receptor ligand activity"	0.439856797937656	-0.15156593654387	0.439856797937656	0.660858480281594	151	0.439856797937656
"GO:0015491 cation:cation antiporter activity"	0.439903612641433	-0.153368018431061	0.439903612641433	0.660858480281594	19	0.439903612641433
"GO:0051537 2 iron, 2 sulfur cluster binding"	0.440281557943995	-0.151967613985293	0.440281557943995	0.660858480281594	23	0.440281557943995
"GO:0099528 G-protein coupled neurotransmitter receptor activity"	0.441054302492772	-0.151019334253121	0.441054302492772	0.660858480281594	15	0.441054302492772
"GO:0005249 voltage-gated potassium channel activity"	0.44179645177919	-0.147206349926371	0.44179645177919	0.660858480281594	48	0.44179645177919
"GO:0016881 acid-amino acid ligase activity"	0.441978839247566	-0.148128771706154	0.441978839247566	0.660858480281594	18	0.441978839247566
"GO:0004970 ionotropic glutamate receptor activity"	0.442284777778965	-0.148582653435563	0.442284777778965	0.660858480281594	12	0.442284777778965
"GO:0005164 tumor necrosis factor receptor binding"	0.442296506998323	-0.148827256469718	0.442296506998323	0.660858480281594	11	0.442296506998323
"GO:0046961 proton-transporting ATPase activity, rotational mechanism"	0.443141912761382	-0.145262093350989	0.443141912761382	0.660858480281594	17	0.443141912761382
"GO:0008175 tRNA methyltransferase activity"	0.443333433479907	-0.14453791115254	0.443333433479907	0.660858480281594	19	0.443333433479907
"GO:0051287 NAD binding"	0.443828430659847	-0.141960879912033	0.443828430659847	0.660858480281594	52	0.443828430659847
"GO:0070530 K63-linked polyubiquitin modification-dependent protein binding"	0.443878567833849	-0.143373494924456	0.443878567833849	0.660858480281594	17	0.443878567833849
"GO:0015299 solute:proton antiporter activity"	0.444002961687516	-0.143831967649125	0.444002961687516	0.660858480281594	13	0.444002961687516
"GO:0071617 lysophospholipid acyltransferase activity"	0.444232514673518	-0.143784387479193	0.444232514673518	0.660858480281594	11	0.444232514673518
"GO:0008242 omega peptidase activity"	0.444550412325501	-0.143405069199469	0.444550412325501	0.660858480281594	10	0.444550412325501
"GO:0004674 protein serine/threonine kinase activity"	0.445134117439383	-0.138010389317502	0.445134117439383	0.660858480281594	394	0.445134117439383
"GO:0016645 oxidoreductase activity, acting on the CH-NH group of donors"	0.445172530769674	-0.139509423328698	0.445172530769674	0.660858480281594	22	0.445172530769674
"GO:0016503 pheromone receptor activity"	0.445254955076238	-0.140016274285786	0.445254955076238	0.660858480281594	16	0.445254955076238
"GO:0043028 cysteine-type endopeptidase regulator activity involved in apoptotic process"	0.44525851192204	-0.138857610258499	0.44525851192204	0.660858480281594	27	0.44525851192204
"GO:0051184 cofactor transmembrane transporter activity"	0.445585486664949	-0.139123930292875	0.445585486664949	0.660858480281594	16	0.445585486664949
"GO:0030291 protein serine/threonine kinase inhibitor activity"	0.44607135543472	-0.136901900630605	0.44607135543472	0.660858480281594	26	0.44607135543472
"GO:0000146 microfilament motor activity"	0.446144888085461	-0.137874356371802	0.446144888085461	0.660858480281594	15	0.446144888085461
"GO:0008143 poly(A) binding"	0.446485268292695	-0.13680354934717	0.446485268292695	0.660858480281594	14	0.446485268292695
"GO:0001190 transcriptional activator activity, RNA polymerase II transcription factor binding"	0.446598452481584	-0.135108155682843	0.446598452481584	0.660858480281594	39	0.446598452481584
"GO:0043539 protein serine/threonine kinase activator activity"	0.446806781654032	-0.136437123624113	0.446806781654032	0.660858480281594	13	0.446806781654032
"GO:0016799 hydrolase activity, hydrolyzing N-glycosyl compounds"	0.447144573509838	-0.134486748932284	0.447144573509838	0.660858480281594	22	0.447144573509838
"GO:0016722 oxidoreductase activity, oxidizing metal ions"	0.447522857913416	-0.134692382628035	0.447522857913416	0.660858480281594	13	0.447522857913416
"GO:0016289 CoA hydrolase activity"	0.447650027487471	-0.133986734574649	0.447650027487471	0.660858480281594	15	0.447650027487471
"GO:0008395 steroid hydroxylase activity"	0.447751906363715	-0.133320162457248	0.447751906363715	0.660858480281594	18	0.447751906363715
"GO:0016709 oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen"	0.448140276496417	-0.132173730030362	0.448140276496417	0.660858480281594	19	0.448140276496417
"GO:0035586 purinergic receptor activity"	0.448555277415044	-0.130964212389869	0.448555277415044	0.660858480281594	21	0.448555277415044
"GO:0046966 thyroid hormone receptor binding"	0.448684923479809	-0.131234514219785	0.448684923479809	0.660858480281594	15	0.448684923479809
"GO:0071889 14-3-3 protein binding"	0.44868836732821	-0.13193602374878	0.44868836732821	0.660858480281594	12	0.44868836732821
"GO:0015347 sodium-independent organic anion transmembrane transporter activity"	0.449368744874426	-0.130227173660425	0.449368744874426	0.660858480281594	12	0.449368744874426
"GO:0032183 SUMO binding"	0.449370379148165	-0.130048273604254	0.449370379148165	0.660858480281594	12	0.449370379148165
"GO:0008378 galactosyltransferase activity"	0.449737905769905	-0.127511635864212	0.449737905769905	0.660858480281594	27	0.449737905769905
"GO:0015464 acetylcholine receptor activity"	0.449976522144822	-0.128949886714899	0.449976522144822	0.660858480281594	11	0.449976522144822
"GO:0017112 Rab guanyl-nucleotide exchange factor activity"	0.450153879793525	-0.12627224929972	0.450153879793525	0.660858480281594	29	0.450153879793525
"GO:0005234 extracellularly glutamate-gated ion channel activity"	0.450329512924732	-0.12803418387777	0.450329512924732	0.660858480281594	11	0.450329512924732
"GO:0005251 delayed rectifier potassium channel activity"	0.450362363207758	-0.127652798621598	0.450362363207758	0.660858480281594	12	0.450362363207758
"GO:0008331 high voltage-gated calcium channel activity"	0.450884092618671	-0.126952871236965	0.450884092618671	0.660858480281594	10	0.450884092618671
"GO:0030898 actin-dependent ATPase activity"	0.451185900362036	-0.125488327034287	0.451185900362036	0.660858480281594	12	0.451185900362036
"GO:0017147 Wnt-protein binding"	0.451230245504152	-0.124778145072166	0.451230245504152	0.660858480281594	15	0.451230245504152
"GO:0016712 oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen"	0.451395068214991	-0.124368783089801	0.451395068214991	0.660858480281594	15	0.451395068214991
"GO:0034237 protein kinase A regulatory subunit binding"	0.451496364310807	-0.124631065701296	0.451496364310807	0.660858480281594	12	0.451496364310807
"GO:0031420 alkali metal ion binding"	0.451700921022656	-0.123172790982937	0.451700921022656	0.660858480281594	18	0.451700921022656
"GO:0008375 acetylglucosaminyltransferase activity"	0.452467996432114	-0.120153907382873	0.452467996432114	0.660858480281594	42	0.452467996432114
"GO:0016638 oxidoreductase activity, acting on the CH-NH2 group of donors"	0.452980478399072	-0.120458201241775	0.452980478399072	0.660858480281594	14	0.452980478399072
"GO:0015095 magnesium ion transmembrane transporter activity"	0.453259953748534	-0.120149708409574	0.453259953748534	0.660858480281594	12	0.453259953748534
"GO:0019900 kinase binding"	0.453329081753439	-0.117293071443278	0.453329081753439	0.660858480281594	442	0.453329081753439
"GO:0005217 intracellular ligand-gated ion channel activity"	0.453432634998892	-0.118645762174236	0.453432634998892	0.660858480281594	19	0.453432634998892
"GO:0019903 protein phosphatase binding"	0.453466416310233	-0.117144159694578	0.453466416310233	0.660858480281594	79	0.453466416310233
"GO:0099094 ligand-gated cation channel activity"	0.454151759165507	-0.1160548826655	0.454151759165507	0.660858480281594	34	0.454151759165507
"GO:0016891 endoribonuclease activity, producing 5'-phosphomonoesters"	0.454332065620111	-0.116041721539283	0.454332065620111	0.660858480281594	23	0.454332065620111
"GO:0043394 proteoglycan binding"	0.45440434752466	-0.116553728348834	0.45440434752466	0.660858480281594	15	0.45440434752466
"GO:0004602 glutathione peroxidase activity"	0.455015274318916	-0.115209781237752	0.455015274318916	0.660858480281594	14	0.455015274318916
"GO:0015078 hydrogen ion transmembrane transporter activity"	0.455208590310113	-0.112828316853711	0.455208590310113	0.660858480281594	89	0.455208590310113
"GO:0008392 arachidonic acid epoxygenase activity"	0.455325098852791	-0.115092219667983	0.455325098852791	0.660858480281594	11	0.455325098852791
"GO:0008391 arachidonic acid monooxygenase activity"	0.455325098852791	-0.115092219667983	0.455325098852791	0.660858480281594	11	0.455325098852791
"GO:0008188 neuropeptide receptor activity"	0.455377459232932	-0.114956498580403	0.455377459232932	0.660858480281594	11	0.455377459232932
"GO:0005313 L-glutamate transmembrane transporter activity"	0.455515156269889	-0.114898801201757	0.455515156269889	0.660858480281594	10	0.455515156269889
"GO:0015172 acidic amino acid transmembrane transporter activity"	0.455515156269889	-0.114898801201757	0.455515156269889	0.660858480281594	10	0.455515156269889
"GO:0030545 receptor regulator activity"	0.455709121807331	-0.111409115823202	0.455709121807331	0.660858480281594	162	0.455709121807331
"GO:0005328 neurotransmitter:sodium symporter activity"	0.456297543515335	-0.111919877622523	0.456297543515335	0.660858480281594	14	0.456297543515335
"GO:0016409 palmitoyltransferase activity"	0.456517901039478	-0.11018702803666	0.456517901039478	0.660858480281594	29	0.456517901039478
"GO:0044769 ATPase activity, coupled to transmembrane movement of ions, rotational mechanism"	0.456856697020542	-0.109945321169333	0.456856697020542	0.660858480281594	18	0.456856697020542
"GO:0005102 receptor binding"	0.457136280849267	-0.107668610223298	0.457136280849267	0.660858480281594	782	0.457136280849267
"GO:0005248 voltage-gated sodium channel activity"	0.457200183827553	-0.109776905711937	0.457200183827553	0.660858480281594	13	0.457200183827553
"GO:0071813 lipoprotein particle binding"	0.457419088651454	-0.108626113374433	0.457419088651454	0.660858480281594	17	0.457419088651454
"GO:0071814 protein-lipid complex binding"	0.457419088651454	-0.108626113374433	0.457419088651454	0.660858480281594	17	0.457419088651454
"GO:0019706 protein-cysteine S-palmitoyltransferase activity"	0.457962539747913	-0.106884590641086	0.457962539747913	0.660858480281594	21	0.457962539747913
"GO:0019707 protein-cysteine S-acyltransferase activity"	0.457962539747913	-0.106884590641086	0.457962539747913	0.660858480281594	21	0.457962539747913
"GO:0016641 oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor"	0.458146124071266	-0.107790700691891	0.458146124071266	0.660858480281594	11	0.458146124071266
"GO:0016888 endodeoxyribonuclease activity, producing 5'-phosphomonoesters"	0.458442345808508	-0.107011971130291	0.458442345808508	0.660858480281594	11	0.458442345808508
"GO:0016594 glycine binding"	0.459329375743202	-0.105021060510945	0.459329375743202	0.660858480281594	10	0.459329375743202
"GO:0003906 DNA-(apurinic or apyrimidinic site) lyase activity"	0.459864023753681	-0.103338177341013	0.459864023753681	0.660858480281594	11	0.459864023753681
"GO:0030983 mismatched DNA binding"	0.45988579265735	-0.10317593416864	0.45988579265735	0.660858480281594	11	0.45988579265735
"GO:0019843 rRNA binding"	0.460023765220326	-0.10065855350373	0.460023765220326	0.660858480281594	55	0.460023765220326
"GO:0030332 cyclin binding"	0.460049643254847	-0.101868774674596	0.460049643254847	0.660858480281594	17	0.460049643254847
"GO:0015662 ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism"	0.460318598011996	-0.100432832273325	0.460318598011996	0.660858480281594	31	0.460318598011996
"GO:0080025 phosphatidylinositol-3,5-bisphosphate binding"	0.460333016728864	-0.10125450461745	0.460333016728864	0.660858480281594	16	0.460333016728864
"GO:0016790 thiolester hydrolase activity"	0.460473818748031	-0.100042378979908	0.460473818748031	0.660858480281594	32	0.460473818748031
"GO:0001614 purinergic nucleotide receptor activity"	0.460745488014956	-0.100120805594744	0.460745488014956	0.660858480281594	17	0.460745488014956
"GO:0016502 nucleotide receptor activity"	0.460745488014956	-0.100120805594744	0.460745488014956	0.660858480281594	17	0.460745488014956
"GO:0048038 quinone binding"	0.460998075183749	-0.100182503284476	0.460998075183749	0.660858480281594	12	0.460998075183749
"GO:0016408 C-acyltransferase activity"	0.461297257253429	-0.0991473632370443	0.461297257253429	0.660858480281594	13	0.461297257253429
"GO:0019840 isoprenoid binding"	0.461347464367509	-0.0987848538470251	0.461347464367509	0.660858480281594	15	0.461347464367509
"GO:0010181 FMN binding"	0.461630470232307	-0.0989242926377434	0.461630470232307	0.660858480281594	10	0.461630470232307
"GO:0030276 clathrin binding"	0.461790823163631	-0.0965336160025687	0.461790823163631	0.660858480281594	35	0.461790823163631
"GO:0004745 retinol dehydrogenase activity"	0.461864842975028	-0.0984473530619337	0.461864842975028	0.660858480281594	10	0.461864842975028
"GO:1900750 oligopeptide binding"	0.461914644356253	-0.0983187877463104	0.461914644356253	0.660858480281594	10	0.461914644356253
"GO:0048407 platelet-derived growth factor binding"	0.462064602316498	-0.0979357398496033	0.462064602316498	0.660858480281594	10	0.462064602316498
"GO:0004180 carboxypeptidase activity"	0.462231491767847	-0.0957219932059893	0.462231491767847	0.660858480281594	27	0.462231491767847
"GO:0016783 sulfurtransferase activity"	0.462532938423747	-0.0967149546719471	0.462532938423747	0.660858480281594	10	0.462532938423747
"GO:0015020 glucuronosyltransferase activity"	0.462599375737825	-0.0954653050906496	0.462599375737825	0.660858480281594	16	0.462599375737825
"GO:0016878 acid-thiol ligase activity"	0.462982595628586	-0.094693253034613	0.462982595628586	0.660858480281594	14	0.462982595628586
"GO:0070888 E-box binding"	0.463388601341777	-0.0930197479655848	0.463388601341777	0.660858480281594	20	0.463388601341777
